"Max Temperature, Min Temperature, Average Temperature, Error, Precipitation, Snowfall, Error, Heating Degree Days, Cooling Degree Days, Error Daily Lister (2022-01-01 - 2023-04-01), Stn: 12921"
2023-02-18,56,35,45.5,M,0.00,0.0,0,19,0,M
2023-02-19,74,43,58.5,M,0.00,0.0,0,6,0,M
2023-02-20,79,55,67.0,M,T,0.0,0,0,2,M
2023-02-21,85,57,71.0,M,0.00,0.0,0,0,6,M
2023-02-22,89,68,78.5,M,T,0.0,0,0,14,M
2023-02-23,80,62,71.0,M,T,0.0,0,0,6,M
2023-02-24,63,54,58.5,M,T,0.0,0,6,0,M
2023-02-25,70,50,60.0,M,0.00,0.0,0,5,0,M
2023-02-26,81,64,72.5,M,T,0.0,0,0,8,M
2023-02-27,87,58,72.5,M,0.00,0.0,0,0,8,M
2023-02-28,84,53,68.5,M,0.00,0.0,0,0,4,M
2023-03-01,88,71,79.5,M,T,0.0,0,0,15,M
2023-03-02,84,56,70.0,M,0.16,0.0,0,0,5,M
2023-03-03,78,49,63.5,M,0.00,0.0,0,1,0,M
2023-03-04,81,44,62.5,M,0.00,0.0,0,2,0,M
2023-03-05,80,49,64.5,M,0.00,0.0,0,0,0,M
2023-03-06,82,63,72.5,M,T,0.0,0,0,8,M
2023-03-07,81,63,72.0,M,T,0.0,0,0,7,M
2023-03-08,85,66,75.5,M,0.00,0.0,0,0,11,M
2023-03-09,85,68,76.5,M,0.00,0.0,0,0,12,M
2023-03-10,78,59,68.5,M,T,0.0,0,0,4,M
2023-03-11,92,63,77.5,M,0.00,0.0,0,0,13,M
2023-03-12,85,61,73.0,M,0.00,0.0,0,0,8,M
2023-03-13,70,54,62.0,M,0.00,0.0,0,3,0,M
2023-03-14,70,49,59.5,M,0.00,0.0,0,5,0,M
2023-03-15,72,55,63.5,M,0.00,0.0,0,1,0,M
2023-03-16,84,54,69.0,M,0.26,0.0,0,0,4,M
2023-03-17,60,43,51.5,M,0.16,0.0,0,13,0,M
2023-03-18,50,40,45.0,M,0.31,0.0,0,20,0,M
2023-03-19,59,43,51.0,M,0.00,0.0,0,14,0,M
2023-03-20,56,43,49.5,M,0.02,0.0,0,15,0,M
2023-03-21,72,53,62.5,M,0.21,0.0,0,2,0,M
2023-03-22,80,68,74.0,M,T,0.0,0,0,9,M
2023-03-23,83,70,76.5,M,0.00,0.0,0,0,12,M
2023-03-24,89,56,72.5,M,0.07,0.0,0,0,8,M
2023-03-25,83,50,66.5,M,0.00,0.0,0,0,2,M
2023-03-26,85,52,68.5,M,0.00,0.0,0,0,4,M
2023-03-27,81,64,72.5,M,0.00,0.0,0,0,8,M
2023-03-28,73,54,63.5,M,0.01,0.0,0,1,0,M
2023-03-29,65,53,59.0,M,T,0.0,0,6,0,M
2023-03-30,79,60,69.5,M,0.11,0.0,0,0,5,M
2023-03-31,87,66,76.5,M,0.00,0.0,0,0,12,M
2023-04-01,87,54,70.5,M,0.00,0.0,0,0,6,M

